FacName,CDName,FacAddress,Borough,ZipCode,Lon,Lat,FT_Decode
PROSPECT PARK YESHIVA,BROOKLYN COMMUNITY DISTRICT 15,1784 E 17 St,BK,11229,-73.95641601,40.60624828,Elementary School - Private/Parochial
MESIVTA MKOR CHAIM,BROOKLYN COMMUNITY DISTRICT 12,1571 55 St,BK,11219,-73.98926074,40.62814027,Senior High School - Private/Parochial
MIRRER YESHIVA ELEMENTARY SCHOOL,BROOKLYN COMMUNITY DISTRICT 15,1795 Ocean Pky,BK,11223,-73.96602147,40.60513713,Elementary School - Private/Parochial
YESHIVA DERECH HATORAH,BROOKLYN COMMUNITY DISTRICT 15,2810 Nostrand Ave,BK,11229,-73.94519764,40.61507348,K-12 School - Private/Parochial
YESHIVA TIFERETH ELIMELECH,BROOKLYN COMMUNITY DISTRICT 12,1650 56 St,BK,11204,-73.98832085,40.62595807,K-12 School - Private/Parochial
MESIVTA TIFERES YISROEL,BROOKLYN COMMUNITY DISTRICT 18,1271 E 35 St,BK,11210,-73.94101599,40.62309444,K-12 School - Private/Parochial
YESHIVA AHAVAS TORAH,BROOKLYN COMMUNITY DISTRICT 18,2961 Nostrand Ave,BK,11229,-73.9437341,40.61220996,Elementary School - Private/Parochial
MASORES BAIS YAAKOV ELEMENTARY SCHOOL,BROOKLYN COMMUNITY DISTRICT 14,1395 Ocean Ave,BK,11230,-73.95651684,40.62837958,Elementary School - Private/Parochial
YESHIVA VYELIPOL,BROOKLYN COMMUNITY DISTRICT 14,860 E 27 St,BK,11210,-73.95063643,40.62971667,Senior High School - Private/Parochial
NEFESH ACADEMY,BROOKLYN COMMUNITY DISTRICT 15,2005 E 17 St,BK,11229,-73.95468365,40.60106818,Junior/Senior High School - Private/Parochial
STEP-SPECIAL TORAH EDUCATION PROGRAM,BROOKLYN COMMUNITY DISTRICT 18,2555 Nostrand Ave,BK,11210,-73.94571755,40.62241056,Elementary School - Private/Parochial
CONGREGATION LEV BAIS YAAKOV,BROOKLYN COMMUNITY DISTRICT 15,3574 Nostrand Ave,BK,11229,-73.94152181,40.59672271,Junior/Senior High School - Private/Parochial
BONIM LAMOKOM,BROOKLYN COMMUNITY DISTRICT 12,425 E 9 St,BK,11218,-73.96936273,40.63822653,Special School - Private/Parochial
YEAHIVA BIRCHAS SHMUEL,BROOKLYN COMMUNITY DISTRICT 14,1214 E 15 St,BK,11230,-73.96066845,40.61982282,Junior/Senior High School - Private/Parochial
TALMUD TORAH OHEL YOCHANAN,BROOKLYN COMMUNITY DISTRICT 12,1325 38 St,BK,11218,-73.98451682,40.64083163,Elementary School - Private/Parochial
SCHOLAR SKILLS CHRISTIAN ACADEMY,BROOKLYN COMMUNITY DISTRICT 18,4709 Ave N,BK,11234,-73.92942448,40.61904209,Junior/Senior High School - Private/Parochial
CHRISTIAN HERITAGE ACADEMY,BROOKLYN COMMUNITY DISTRICT 18,1100 E 42 St,BK,11210,-73.93588151,40.62810643,K-12 School - Private/Parochial
CORTELYOU EARLY CHILDHOOD CENTER,BROOKLYN COMMUNITY DISTRICT 14,2739 Bedford Ave,BK,11210,-73.95314305,40.63602798,Elementary School - Private/Parochial
EBENEZER PREPARATORY SCHOOL,BROOKLYN COMMUNITY DISTRICT 17,5464 Kings Hwy,BK,11203,-73.92583668,40.64185178,Elementary School - Private/Parochial
NEW VISTAS ACADEMY,BROOKLYN COMMUNITY DISTRICT 17,3321 Glenwood Rd,BK,11210,-73.94411164,40.63448138,K-12 School - Private/Parochial
LITTLE FLOWER PREP SCHOOL,BROOKLYN COMMUNITY DISTRICT 8,275 Kingston Ave,BK,11213,-73.9418539,40.67022282,Elementary School - Private/Parochial
PEOPLE'S ELEMENTARY SCHOOL,BROOKLYN COMMUNITY DISTRICT 16,2 Van Sinderen Ave,BK,11207,-73.90414034,40.67753162,Elementary School - Private/Parochial
CRISTO REY BROOKLYN HIGH SCHOOL,BROOKLYN COMMUNITY DISTRICT 17,710 E 37 St,BK,11203,-73.9420465,40.63939901,Senior High School - Private/Parochial
POPE JOHN PAUL II FAMILY ACADEMY,BROOKLYN COMMUNITY DISTRICT 4,139 Menahan St,BK,11221,-73.91965309,40.69597464,Elementary School - Private/Parochial
SAINT BRIGID CATHOLIC ACADEMY,BROOKLYN COMMUNITY DISTRICT 4,438 Grove St,BK,11237,-73.91222423,40.70146424,Elementary School - Private/Parochial
SAINT FRANCES CABRINI CATHOLIC ACADEMY,BROOKLYN COMMUNITY DISTRICT 4,181 Suydam St,BK,11221,-73.92609662,40.69996162,Elementary School - Private/Parochial
CONGREGATION DARKEI AVOS SANZ,BROOKLYN COMMUNITY DISTRICT 1,199 Lee Ave,BK,11211,-73.95562477,40.70216711,Elementary School - Private/Parochial
CATHEDRAL PREPARATORY SEMINARY,QUEENS COMMUNITY DISTRICT 4,56-25 92 St,QN,11373,-73.8693652,40.73591152,Senior High School - Private/Parochial
SAINT ADALBERT SCHOOL,QUEENS COMMUNITY DISTRICT 4,52-17 83 St,QN,11373,-73.88307907,40.73274234,Elementary School - Private/Parochial
SAINT BARTHOLOMEW SCHOOL,QUEENS COMMUNITY DISTRICT 4,44-15 Judge St,QN,11373,-73.877117,40.74321836,Elementary School - Private/Parochial
CHRIST THE KING REGIONAL HIGH SCHOOL,QUEENS COMMUNITY DISTRICT 5,68-02 Metropolitan Ave,QN,11379,-73.88832945,40.71097062,Senior High School - Private/Parochial
SAINT LEO SCHOOL,QUEENS COMMUNITY DISTRICT 4,104-19 49 Ave,QN,11368,-73.85846309,40.74493712,Elementary School - Private/Parochial
SAINT MARGARET SCHOOL,QUEENS COMMUNITY DISTRICT 5,66-10 80 St,QN,11379,-73.8725074,40.71554069,Elementary School - Private/Parochial
SAINT MATTHIAS SCHOOL,QUEENS COMMUNITY DISTRICT 5,5825 Catalpa Ave,QN,11385,-73.90251801,40.70217282,Elementary School - Private/Parochial
OUR LADY OF HOPE SCHOOL,QUEENS COMMUNITY DISTRICT 5,61-21 71 St,QN,11379,-73.88602892,40.7210691,Elementary School - Private/Parochial
NOTRE DAME CATHOLIC ACADEMY,QUEENS COMMUNITY DISTRICT 5,62-22 61 St,QN,11385,-73.90252897,40.71194145,Elementary School - Private/Parochial
OUR LADY OF SORROWS SCHOOL,QUEENS COMMUNITY DISTRICT 3,35-34 105 St,QN,11368,-73.86349313,40.75411066,Elementary School - Private/Parochial
SAINT PANCRAS SCHOOL,QUEENS COMMUNITY DISTRICT 5,68-20 Myrtle Ave,QN,11385,-73.88343351,40.70132615,Elementary School - Private/Parochial
RESURRECTION ASCENSION SCHOOL,QUEENS COMMUNITY DISTRICT 5,85-25 61 Rd,QN,11374,-73.87210784,40.72825673,Elementary School - Private/Parochial
SACRED HEART SCHOOL,QUEENS COMMUNITY DISTRICT 5,84-05 78 Ave,QN,11385,-73.86490057,40.70617236,Elementary School - Private/Parochial
SAINT STANISLAUS KOSTKA SCHOOL,QUEENS COMMUNITY DISTRICT 5,61-17 Grand Ave,QN,11378,-73.90390257,40.72244406,Elementary School - Private/Parochial
MARTIN LUTHER SCHOOL,QUEENS COMMUNITY DISTRICT 5,60-02 Maspeth Ave,QN,11378,-73.90609189,40.72281915,Junior/Senior High School - Private/Parochial
REDEEMER LUTHERAN SCHOOL,QUEENS COMMUNITY DISTRICT 5,69-26 Cooper Ave,QN,11385,-73.88128456,40.70102203,Elementary School - Private/Parochial
JACKSON HEIGHTS SDA SCHOOL,QUEENS COMMUNITY DISTRICT 4,72-25 Woodside Ave,QN,11377,-73.89190583,40.74322495,Elementary School - Private/Parochial
RAZI SCHOOL,QUEENS COMMUNITY DISTRICT 2,55-11 Queens Blvd,QN,11377,-73.90962585,40.74260344,K-12 School - Private/Parochial
A CHILDS PLACE TOO,QUEENS COMMUNITY DISTRICT 3,107-17 Northern Blvd,QN,11368,-73.86123975,40.75811804,Elementary School - Private/Parochial
LITTLE FRIENDS SCHOOL-SUNNYSIDE,QUEENS COMMUNITY DISTRICT 2,43-42 47 St,QN,11104,-73.91793204,40.74355659,Pre-K Only School - Private/Parochial
SAINT AGNES ACADEMIC HIGH SCHOOL,QUEENS COMMUNITY DISTRICT 7,13-20 124 St,QN,11356,-73.8442566,40.7858896,Senior High School - Private/Parochial
SAINT ANDREW AVELLINO SCHOOL,QUEENS COMMUNITY DISTRICT 7,35-50 158 St,QN,11358,-73.8076109,40.76469149,Elementary School - Private/Parochial
HOLY CROSS HIGH SCHOOL,QUEENS COMMUNITY DISTRICT 7,26-20 Francis Lewis Blvd,QN,11358,-73.79539517,40.7716174,Senior High School - Private/Parochial
SAINT KEVIN CATHOLIC ACADEMY,QUEENS COMMUNITY DISTRICT 11,45-50 195 St,QN,11358,-73.78653632,40.75443291,Elementary School - Private/Parochial
GANSEVOORT,MANHATTAN COMMUNITY DISTRICT 2,"9 Ave, Gansevoort St, 14 St",MN,,-74.00622482,40.73950696,Pedestrian Plaza
SAINT LUKE SCHOOL,QUEENS COMMUNITY DISTRICT 7,16-01 150 Pl,QN,11357,-73.81011074,40.78433977,Elementary School - Private/Parochial
SAINT MEL SCHOOL,QUEENS COMMUNITY DISTRICT 7,154-24 26 Ave,QN,11354,-73.8090513,40.77349903,Elementary School - Private/Parochial
MOST HOLY REDEEMER ACADEMY,QUEENS COMMUNITY DISTRICT 7,136-58 41 Ave,QN,11355,-73.82716684,40.75883226,Elementary School - Private/Parochial
HOLY TRINITY SCHOOL,QUEENS COMMUNITY DISTRICT 7,14-45 143 St,QN,11357,-73.8254324,40.78569245,Elementary School - Private/Parochial
SHEVACH HIGH SCHOOL,QUEENS COMMUNITY DISTRICT 8,75-09 Main St,QN,11367,-73.81981119,40.72383906,Senior High School - Private/Parochial
SOLOMON SCHECHTER SCHOOL OF QUEENS,QUEENS COMMUNITY DISTRICT 8,76-16 Parsons Blvd,QN,11366,-73.81110354,40.72459913,Elementary School - Private/Parochial
RABBINICAL SEMINARY OF AMERICA,QUEENS COMMUNITY DISTRICT 8,76-01 147 St,QN,11367,-73.8171761,40.72304716,Senior High School - Private/Parochial
YESHIVA OF CENTRAL QUEENS,QUEENS COMMUNITY DISTRICT 8,147-37 70 Rd,QN,11367,-73.81931483,40.72993714,Elementary School - Private/Parochial
YESHIVA EDUCATION FOR SPECIAL STUDENTS,QUEENS COMMUNITY DISTRICT 8,147-37 70 Rd,QN,11367,-73.81931483,40.72993714,Special School - Private/Parochial
YESHIVA KETANA OF QUEENS,QUEENS COMMUNITY DISTRICT 8,78-15 Parsons Blvd,QN,11366,-73.80939357,40.7220327,Elementary School - Private/Parochial
MUSLIM CENTER JUNIOR HIGH SCHOOL,QUEENS COMMUNITY DISTRICT 7,137-58 Geranium Ave,QN,11355,-73.82047445,40.7508348,Elementary School - Private/Parochial
HOLY CROSS GREEK ORTHODOX SCHOOL,QUEENS COMMUNITY DISTRICT 7,12-03 150 St,QN,11357,-73.8141665,40.79060164,Elementary School - Private/Parochial
FLUSHING CHRISTIAN SCHOOL,QUEENS COMMUNITY DISTRICT 7,41-54 Murray St,QN,11355,-73.81268057,40.76166964,Elementary School - Private/Parochial
PROMISE CHRISTIAN ACADEMY,QUEENS COMMUNITY DISTRICT 7,130-30 31 Ave,QN,11354,-73.83891776,40.77014117,Elementary School - Private/Parochial
CIRCLE ACADEMY,QUEENS COMMUNITY DISTRICT 7,16-50 Utopia Pkwy,QN,11357,-73.7949053,40.78297154,Pre-K Only School - Private/Parochial
WHITESTONE ACADEMY,QUEENS COMMUNITY DISTRICT 7,150-34 12 Ave,QN,11357,-73.81319462,40.79075378,Junior/Senior High School - Private/Parochial
WINDSOR SCHOOL (THE),QUEENS COMMUNITY DISTRICT 7,37-02 Main St,QN,11354,-73.83151399,40.76123486,Junior/Senior High School - Private/Parochial
LOWELL UPPER SCHOOL OF FLUSHING,QUEENS COMMUNITY DISTRICT 7,142-45 58 Rd,QN,11355,-73.82244799,40.7443273,Senior High School - Private/Parochial
"BIRCH FAMILY SERVICES, INC",MANHATTAN COMMUNITY DISTRICT 5,104 W 29 St,MN,10001,-73.9907971,40.74671997,Special School - Private/Parochial
DIVINE WISDOM CATHOLIC ACADEMY,QUEENS COMMUNITY DISTRICT 11,45-11 245 St,QN,11362,-73.74051448,40.76509513,Elementary School - Private/Parochial
SAINT GREGORY THE GREAT SCHOOL,QUEENS COMMUNITY DISTRICT 13,244-44 87 Ave,QN,11426,-73.721522,40.72976962,Elementary School - Private/Parochial
HOLY FAMILY SCHOOL,QUEENS COMMUNITY DISTRICT 8,74-15 175 St,QN,11366,-73.79440883,40.72858063,Elementary School - Private/Parochial
OUR LADY OF THE BLESSED SACRAMENT SCHOOL,QUEENS COMMUNITY DISTRICT 11,34-45 202 St,QN,11361,-73.78522746,40.76632623,Elementary School - Private/Parochial
OUR LADY OF THE SNOWS SCHOOL,QUEENS COMMUNITY DISTRICT 13,79-33 258 St,QN,11004,-73.71232485,40.74484872,Elementary School - Private/Parochial
SACRED HEART SCHOOL,QUEENS COMMUNITY DISTRICT 11,216-01 38 Ave,QN,11361,-73.76724396,40.76787777,Elementary School - Private/Parochial
SAINT FRANCIS PREPARATORY SCHOOL,QUEENS COMMUNITY DISTRICT 8,6100 Francis Lewis Blvd,QN,11365,-73.77641657,40.74229561,Senior High School - Private/Parochial
CHABAD ACADEMY OF ARTS AND SCIENCES,QUEENS COMMUNITY DISTRICT 11,212-12 26 Ave,QN,11360,-73.77730774,40.77798187,Elementary School - Private/Parochial
YESHIVA HAR TORAH,QUEENS COMMUNITY DISTRICT 13,250-10 Grand Central Pkw,QN,11426,-73.7239394,40.752417,Elementary School - Private/Parochial
LUTHERAN SCHOOL OF FLUSHING & BAYSIDE,QUEENS COMMUNITY DISTRICT 11,36-01 Bell Blvd,QN,11361,-73.77252975,40.7677209,Elementary School - Private/Parochial
WILLIAM SPYROPOULOS SCHOOL,QUEENS COMMUNITY DISTRICT 11,43-15 196 St,QN,11358,-73.78523433,40.75747991,Elementary School - Private/Parochial
HOLY MARTYRS ARMENIAN DAY SCHOOL,QUEENS COMMUNITY DISTRICT 11,209-15 Horace Harding Expwy,QN,11364,-73.76746316,40.74645815,Elementary School - Private/Parochial
NEW HIGHLAND ELEMENTARY SCHOOL (THE),QUEENS COMMUNITY DISTRICT 11,193-10 Peck Ave,QN,11365,-73.78295493,40.74251123,Elementary School - Private/Parochial
SUMMIT SCHOOL (THE),QUEENS COMMUNITY DISTRICT 8,187-30 Grand Central Pky,QN,11432,-73.77702446,40.72132405,Special School - Private/Parochial
LOWELL SCHOOL (THE),QUEENS COMMUNITY DISTRICT 11,203-05 32 Ave,QN,11361,-73.78646139,40.77105224,Elementary School - Private/Parochial
DIVINE MERCY CATHOLIC ACADEMY,QUEENS COMMUNITY DISTRICT 9,101-60 92 St,QN,11416,-73.84819435,40.68221987,Elementary School - Private/Parochial
OUR LADY'S CATHOLIC ACADEMY,QUEENS COMMUNITY DISTRICT 10,125-18 Rockaway Blvd,QN,11420,-73.81207344,40.67491484,Elementary School - Private/Parochial
SAINT CAMILLUS SCHOOL,QUEENS COMMUNITY DISTRICT 14,185 Beach 99 St,QN,11694,-73.82044521,40.58358968,Elementary School - Private/Parochial
SAINT ELIZABETH CATHOLIC ACADEMY,QUEENS COMMUNITY DISTRICT 9,94-01 85 St,QN,11416,-73.85609739,40.68565825,Elementary School - Private/Parochial
SAINT FRANCIS DE SALES SCHOOL,QUEENS COMMUNITY DISTRICT 14,219 Beach 129 St,QN,11694,-73.84861107,40.57648277,Elementary School - Private/Parochial
HOLY CHILD JESUS SCHOOL,QUEENS COMMUNITY DISTRICT 9,111-02 86 Ave,QN,11418,-73.83748597,40.69852019,Elementary School - Private/Parochial
SAINT MARY GATE OF HEAVEN SCHOOL,QUEENS COMMUNITY DISTRICT 9,104-06 101 Ave,QN,11416,-73.83832137,40.6856621,Elementary School - Private/Parochial
AVE MARIA CATHOLIC ACADEMY,QUEENS COMMUNITY DISTRICT 10,158-20 101 St,QN,11414,-73.83310783,40.66106142,Elementary School - Private/Parochial
OUR LADY OF PERPETUAL HELP CATHOLIC ACADEMY,QUEENS COMMUNITY DISTRICT 10,111-10 115 St,QN,11420,-73.82479646,40.67879957,Elementary School - Private/Parochial
SAINT ROSE OF LIMA CATHOLIC ACADEMY,QUEENS COMMUNITY DISTRICT 14,154 Beach 84 St,QN,11693,-73.80927671,40.58637688,Elementary School - Private/Parochial
SAINT THOMAS THE APOSTLE SCHOOL,QUEENS COMMUNITY DISTRICT 9,87-49 87 St,QN,11421,-73.85636265,40.69140614,Elementary School - Private/Parochial
SAINT HELEN SCHOOL,QUEENS COMMUNITY DISTRICT 10,83-09 157 Ave,QN,11414,-73.84982378,40.66152088,Elementary School - Private/Parochial
YESHIVA OF FAR ROCKAWAY,QUEENS COMMUNITY DISTRICT 14,802 Hicksville Rd,QN,11691,-73.74387669,40.60047606,Senior High School - Private/Parochial
MESIVTA YAM HATORAH,QUEENS COMMUNITY DISTRICT 14,2716 Healy Ave,QN,11691,-73.76582887,40.60460167,Senior High School - Private/Parochial
TORAH ACADEMY,QUEENS COMMUNITY DISTRICT 14,156 Beach 9 St,QN,11691,-73.74344803,40.59582265,Senior High School - Private/Parochial
MESIVTA SHAAREI CHAIM,QUEENS COMMUNITY DISTRICT 14,716 Beach 9 St,QN,11691,-73.74513026,40.60226023,Senior High School - Private/Parochial
TORAH ACADEMY FOR GIRLS HIGH SCHOOL,QUEENS COMMUNITY DISTRICT 14,636 Lanett Ave,QN,11691,-73.7422522,40.59964624,Senior High School - Private/Parochial
YESHIVA OF BELLE HARBOR,QUEENS COMMUNITY DISTRICT 14,134-01 Rockaway Beach Blvd,QN,11694,-73.85221303,40.5738744,Elementary School - Private/Parochial
YESHIVA DARCHEI TORAH,QUEENS COMMUNITY DISTRICT 14,257 Beach 17 St,QN,11691,-73.75210688,40.5961381,K-12 School - Private/Parochial
TORAH ACADEMY FOR GIRLS-ELEMENTARY,QUEENS COMMUNITY DISTRICT 14,444 Beach 6 St,QN,11691,-73.73997068,40.59924859,Elementary School - Private/Parochial
SHAAR HATORAH HIGH SCHOOL,QUEENS COMMUNITY DISTRICT 9,117-06 84 Ave,QN,11418,-73.83424876,40.70379102,Senior High School - Private/Parochial
BNOS BAIS YAAKOV OF FAR ROCKAWAY,QUEENS COMMUNITY DISTRICT 14,613 Beach 9 St,QN,11691,-73.7457011,40.6008287,K-12 School - Private/Parochial
TALMUD TORAH SIACH YITZCHOK,QUEENS COMMUNITY DISTRICT 14,1513 Central Ave,QN,11691,-73.75124041,40.60544661,Elementary School - Private/Parochial
MERCAZ HATORAH OF BELLE HARBOR,QUEENS COMMUNITY DISTRICT 14,505 Beach 129 St,QN,11694,-73.85051871,40.57980648,Senior High School - Private/Parochial
AL-IHSAN ACADEMY,QUEENS COMMUNITY DISTRICT 10,13008 Rockaway Blvd,QN,11420,-73.80803651,40.67463919,K-12 School - Private/Parochial
SAINT MARY CHURCH CHRISTIAN ACADEMY,QUEENS COMMUNITY DISTRICT 9,86-20 114 St,QN,11418,-73.83544787,40.6987204,Elementary School - Private/Parochial
CHURCH OF GOD CHRISTIAN ACADEMY,QUEENS COMMUNITY DISTRICT 14,1332 Central Ave,QN,11691,-73.75022258,40.60700894,K-12 School - Private/Parochial
THEATRE STREET SCHOOL,QUEENS COMMUNITY DISTRICT 9,87-61 111 St,QN,11418,-73.83604053,40.69529303,Elementary School - Private/Parochial
NEW DAWN ELEMENTARY SCHOOL,QUEENS COMMUNITY DISTRICT 12,89-14 163 St,QN,11432,-73.79826043,40.70651402,Elementary School - Private/Parochial
OMEGA PSI PHI FRATERNITY SCHOOL,QUEENS COMMUNITY DISTRICT 12,123-10 143 St,QN,11436,-73.79609411,40.67422888,Pre-K Only School - Private/Parochial
SAINT NICHOLAS OF TOLENTINE SCHOOL,QUEENS COMMUNITY DISTRICT 8,80-22 Parsons Blvd,QN,11432,-73.80959006,40.71892046,Elementary School - Private/Parochial
OUR LADY OF THE ANGELUS SCHOOL,QUEENS COMMUNITY DISTRICT 6,98-05 63 Dr,QN,11374,-73.85861427,40.73151819,Elementary School - Private/Parochial
OUR LADY QUEEN OF MARTYRS SCHOOL,QUEENS COMMUNITY DISTRICT 6,72-55 Austin St,QN,11375,-73.84075103,40.719116,Elementary School - Private/Parochial
OUR LADY OF MERCY CATHOLIC ACADEMY,QUEENS COMMUNITY DISTRICT 6,70-25 Kessel St,QN,11375,-73.85050229,40.71419673,Elementary School - Private/Parochial
TIEFERES TORAH INSTITUTE,QUEENS COMMUNITY DISTRICT 9,84-15 Abingdon Rd,QN,11415,-73.83083224,40.70703311,Senior High School - Private/Parochial
BNOS MALKA ACADEMY,QUEENS COMMUNITY DISTRICT 6,71-02 113 St,QN,11375,-73.83859167,40.72295291,Elementary School - Private/Parochial
MIDRASH L'MAN ACHAI,QUEENS COMMUNITY DISTRICT 6,66-35 108 St,QN,11375,-73.84742666,40.72937398,Senior High School - Private/Parochial
BAIS YAAKOV ACADEMY FOR GIRLS,QUEENS COMMUNITY DISTRICT 9,124-50 Metropolitan Ave,QN,11415,-73.82688579,40.70447186,Elementary School - Private/Parochial
YESHIVA TIFERETH MOSHE,QUEENS COMMUNITY DISTRICT 9,83-06 Abingdon Rd,QN,11415,-73.83415268,40.70761983,Elementary School - Private/Parochial
EZRA ACADEMY,QUEENS COMMUNITY DISTRICT 6,119-45 Union Tpke,QN,11375,-73.83191392,40.71433303,Junior/Senior High School - Private/Parochial
YESHIVAT OHR HAIIM,QUEENS COMMUNITY DISTRICT 9,86-06 135 St,QN,11418,-73.82070451,40.70558776,Elementary School - Private/Parochial
MESIVTA YESODEI YESHURUN,QUEENS COMMUNITY DISTRICT 8,141-51 71 Ave,QN,11367,-73.82322752,40.72799993,Senior High School - Private/Parochial
SHA'AREI ZION OHEL BRACHA,QUEENS COMMUNITY DISTRICT 6,75-24 Grand Central Pkwy,QN,11375,-73.83476321,40.71886876,Elementary School - Private/Parochial
JEWISH INSTITUTE OF QUEENS,QUEENS COMMUNITY DISTRICT 6,60-05 Woodhaven Blvd,QN,11373,-73.87094027,40.7312527,K-12 School - Private/Parochial
OUR SAVIOUR LUTHERAN SCHOOL,QUEENS COMMUNITY DISTRICT 6,64-33 Woodhaven Blvd,QN,11374,-73.86532566,40.72070365,Elementary School - Private/Parochial
JAMAICA SDA-BUSY BEE LEARNING CENTER,QUEENS COMMUNITY DISTRICT 12,88-28 163 St,QN,11432,-73.79906782,40.70788782,Elementary School - Private/Parochial
AL-MAMOOR SCHOOL,QUEENS COMMUNITY DISTRICT 8,85-37 168 St,QN,11432,-73.79574209,40.71265512,Elementary School - Private/Parochial
RISING STARS ISLAMIC SCHOOL,QUEENS COMMUNITY DISTRICT 12,166-26 89 Ave,QN,11432,-73.79430587,40.70816487,Elementary School - Private/Parochial
AL-IMAN SCHOOL,QUEENS COMMUNITY DISTRICT 12,89-89 Van Wyck Expy,QN,11435,-73.8150288,40.7012091,Junior/Senior High School - Private/Parochial
LIFE-SKILLS SCHOOL (THE),QUEENS COMMUNITY DISTRICT 6,97-30 Queens Blvd,QN,11374,-73.85956943,40.72857423,Special School - Private/Parochial
FOREST HILLS MONTESSORI SCHOOL,QUEENS COMMUNITY DISTRICT 6,67-04 Austin St,QN,11375,-73.85557471,40.72388124,Elementary School - Private/Parochial
ROCHDALE VILLAGE NURSERY SCHOOL & KINDERGARTEN,QUEENS COMMUNITY DISTRICT 12,170-30 130 Ave,QN,11434,-73.77308367,40.6761346,Pre-K Only School - Private/Parochial
IDEAL MONTESSORI SCHOOL,QUEENS COMMUNITY DISTRICT 8,87-41 165 St,QN,11432,-73.79778204,40.70964771,Elementary School - Private/Parochial
SCO FAMILY OF SERVICES/THERESA PAPLIN SCHOOL,QUEENS COMMUNITY DISTRICT 8,85-70 148 St,QN,11435,-73.81126644,40.70911617,Special School - Private/Parochial
KEW FOREST SCHOOL (THE),QUEENS COMMUNITY DISTRICT 6,119-17 Union Tpke,QN,11375,-73.83339796,40.71374506,K-12 School - Private/Parochial
SAINT CLARE CATHOLIC ACADEMY,QUEENS COMMUNITY DISTRICT 13,137-25 Brookville Blvd,QN,11422,-73.73609463,40.66883142,Elementary School - Private/Parochial
IMMACULATE CONCEPTION SCHOOL,QUEENS COMMUNITY DISTRICT 8,179-14 Dalny Rd,QN,11432,-73.7844362,40.71522283,Elementary School - Private/Parochial
INCARNATION SCHOOL,QUEENS COMMUNITY DISTRICT 13,89-15 Francis Lewis Blvd,QN,11427,-73.75758654,40.71936068,Elementary School - Private/Parochial
SS JOACHIM & ANNE SCHOOL,QUEENS COMMUNITY DISTRICT 13,218-19 105 Ave,QN,11429,-73.73877977,40.71219961,Elementary School - Private/Parochial
MARY LOUIS ACADEMY (THE),QUEENS COMMUNITY DISTRICT 8,176-21 Wexford Ter,QN,11432,-73.78667038,40.71369815,Senior High School - Private/Parochial
ARCHBISHOP MOLLOY HIGH SCHOOL,QUEENS COMMUNITY DISTRICT 8,83-53 Manton St,QN,11435,-73.81990179,40.7116744,Senior High School - Private/Parochial
OUR LADY OF LOURDES CATHOLIC ACADEMY,QUEENS COMMUNITY DISTRICT 13,92-80 220 St,QN,11428,-73.73711639,40.72330117,Elementary School - Private/Parochial
SACRED HEART CATHOLIC ACADEMY,QUEENS COMMUNITY DISTRICT 13,115-50 221 St,QN,11411,-73.73768296,40.69851166,Elementary School - Private/Parochial
YESHIVA RLKTI PRIMARY,QUEENS COMMUNITY DISTRICT 11,80-11 210 St,QN,11427,-73.76022821,40.73312848,Elementary School - Private/Parochial
YESHIVA UNIVERSITY HIGH SCHOOL FOR GIRLS,QUEENS COMMUNITY DISTRICT 8,86-86 Palo Alto St,QN,11423,-73.77298954,40.71861806,Senior High School - Private/Parochial
CHRIST LUTHERAN SCHOOL,QUEENS COMMUNITY DISTRICT 13,248-01 Francis Lewis Blvd,QN,11422,-73.73289412,40.66329602,Elementary School - Private/Parochial
NEW CHAPTER ACADEMY (THE),QUEENS COMMUNITY DISTRICT 13,219-09 Linden Blvd,QN,11411,-73.74061924,40.69555669,Elementary School - Private/Parochial
LINDEN SEVENTH-DAY ADVENTIST ELEMENTARY SCHOOL,QUEENS COMMUNITY DISTRICT 13,137-01 228 St,QN,11413,-73.74395904,40.67290599,Elementary School - Private/Parochial
